DHSID,DHSCLUST,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_2010,Rainfall_2015,Travel_Times
RW201400000385,385,114389.1406,129013.2422,364.1119433,410.66190439999997,5542.642077,0.000802237,-9999.0,3596.333333,3473.75,33.43169399,11.0,0.456752858,0.786686373,0.083821043,0.081882901,0.008265146,1589.887978,17067.13326,36953.92272,7602.532283,1135.583333,891.6666667000002,158.5054645
RW201400000386,386,100555.7188,113411.2969,320.07879410000004,360.9993701,9806.238356,0.0037274920000000002,1.0,3773.5,3762.1,32.32152589,11.0,0.455967186,0.7835617229999999,0.046444019,0.042112917,0.023763602,1400.372603,22848.91788,9375.57619,52852.25175,1448.7,1344.7,194.2767123
RW201400000387,387,126290.6719,142436.3438,401.995694,453.3889638,5533.793956,0.002458449,-9999.0,3563.9,3419.8,31.77747253,11.0,0.444151019,0.7627816759999999,0.06923949,0.03960906,0.019993173,1592.565934,42423.377210000006,26063.11665,29287.19925,984.0,793.0,97.35714286
RW201400000388,388,205618.0938,231905.375,654.5027203,738.1777352000001,7444.286486,0.021664263,1.0,3544.9,3450.0,33.47297297,11.0,0.411967839,0.723331642,0.070689284,0.06348158799999999,0.38233723,1547.567568,13319.24748,40706.27572,33486.63736,1294.727273,1137.5454550000002,239.22432430000003
RW201400000389,389,26819.16211,30247.86328,2134.20111,2407.048479,7583.133333,0.177119692,1.0,3344.0,3287.0,34.0,11.0,0.408684696,0.714452522,0.057866164000000005,0.042144559000000005,5.885834285,1512.933333,21705.14584,32236.75448,39734.1393,1339.0,1262.0,106.3571429
RW201400000390,390,796958.0625,898845.375,2536.7963019999997,2861.1136899999997,5965.486486,0.22297188899999998,-9999.0,3350.3,3388.8,42.4027027,11.0,0.38502232200000003,0.6900154190000001,0.030254551,0.045434177,3.883431743,1615.5189189999999,38127.75302,61543.58338,23537.63964,1102.083333,863.4166667000002,43.62432432
RW201400000391,391,208657.3438,235333.1875,664.1769536,749.0888012999999,10422.07104,0.026516467999999998,-9999.0,4076.9090909999995,4034.818182,38.50681199,13.0,0.36524380799999995,0.65969778,0.043034449,0.047044881,0.014750491999999999,1371.31694,27002.055969999998,17313.908480000002,28746.46323,1500.9,1292.9,173.47814209999999
RW201400000392,392,220697.7969,248912.9531,702.5029061,792.3145377000001,9215.904371999999,0.012009305,-9999.0,3854.666667,3802.0,40.80327869,13.0,0.357279245,0.651330331,0.047935751,0.050470905,0.00416834,1464.543716,26360.51694,18746.11222,21381.83406,1471.7,1268.9,168.69398909999998
RW201400000393,393,153067.4688,172636.4063,487.2288857,549.5187484,7750.669376999999,0.011093381000000001,1.0,3636.111111,3606.0,35.80487805,12.0,0.44641384700000003,0.769331323,0.056000010999999995,0.059034177,0.016012501999999998,1523.5718160000001,24229.26346,33483.25532,32320.782560000003,1252.777778,1128.111111,141.403794
RW201400000394,394,14612.5957,16480.74414,1162.833419,1311.495948,8048.0714290000005,0.062771305,-9999.0,3579.0,3501.0,34.8,12.0,0.42309964299999997,0.7400219509999999,0.04202434,0.055386465,0.289944883,1503.214286,37046.00864,24958.09519,40221.84966,1171.0,1004.0,79.42857143
RW201400000395,395,5569.034668,6281.008789,443.1696978,499.8267982,11295.28571,0.025298406000000002,-9999.0,4012.0,4000.0,43.0,14.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1329.857143,4314.44782,1035.1469769999999,13792.93886,1744.0,1546.0,363.92857139999995
RW201400000396,396,92009.15625,103772.0625,292.8742405,330.316734,5781.696721,0.034723531,-9999.0,3508.2727270000005,3382.7272729999995,27.17711172,11.0,0.43262868200000004,0.75692501,0.051269349000000006,0.085132241,0.052668843,1617.497268,27851.64786,63144.37843,13955.88935,1055.2,794.4,141.5558583
RW201400000397,397,96644.58594,109000.1328,307.62927149999996,346.95819869999997,11770.36885,0.0026508020000000003,1.0,4119.6,4118.3,32.36065574,12.0,-9999.0,-9999.0,-9999.0,-9999.0,0.012114657,1311.172131,17274.03607,1442.600954,41788.801230000005,1603.727273,1503.909091,209.9480874
RW201400000398,398,141555.3594,159652.5313,450.5847034,508.18979069999995,7802.547425,0.006177965,-9999.0,3609.083333,3544.916667,36.17119565,13.0,0.41335031200000005,0.728906475,0.041276664,0.04983710400000001,0.001768952,1544.1544720000002,48510.47079,23815.520940000002,42501.268410000004,1251.0,1069.916667,253.0
RW201400000399,399,955.9771117999999,1078.194092,76.07424141,85.79995968,5228.133333,0.007143834,-9999.0,3676.0,3871.0,39.6,12.0,0.37119489899999997,0.661681317,0.159983173,0.074070118,0.008360234,1660.4,11699.77868,23333.90079,37881.15833,939.0,837.0,131.2666667
RW201400000400,400,172530.6094,194587.8125,549.1819864,619.3922445000001,7111.6494569999995,0.010110895,-9999.0,3529.2,3458.3,32.90983607,13.0,0.40834858700000004,0.725631603,0.036917702999999996,0.04523325,0.026173102,1579.317935,46479.07548,41847.236000000004,42623.39723,1170.583333,979.25,152.38043480000002
RW201400000401,401,812489.125,916362.0,2586.233209,2916.870839,6177.7934780000005,0.23764429199999998,-9999.0,3380.416667,3394.583333,44.63487738,11.0,0.381272987,0.685085692,0.029927937,0.042569017,3.851782393,1608.361413,40127.522410000005,57173.72007999999,29131.15605,1112.0,882.4,37.095108700000004
RW201400000402,402,116794.4141,131726.0156,9294.204165000001,10482.42326,6001.714286,0.686189065,-9999.0,3428.0,3397.0,62.42857143,11.0,0.254722844,0.507291905,0.017567232,0.025740204,17.17938843,1626.214286,44699.340560000004,58445.75184,31158.58195,1084.0,872.0,6.285714286
RW201400000403,403,158700.0313,178989.0625,505.15788899999995,569.7398811,8026.226776,0.005162372,-9999.0,3799.3,3753.9,35.54098361,13.0,0.379078894,0.685241911,0.048048528,0.047646749,0.029836272999999996,1523.0163929999999,27957.179330000003,38525.7646,21103.23689,1319.3,1079.1,244.85519130000003
RW201400000404,404,119704.7031,135008.3594,381.0319042,429.74495509999997,10609.47541,0.006892921,-9999.0,3408.0,3393.2,22.12359551,13.0,0.447163178,0.7718268,0.039989255,0.041521117,0.002106721,1391.650273,15279.81305,3567.200632,7742.652368999999,1391.083333,1422.75,298.4016393
RW201400000405,405,179928.2656,203854.25,572.7294574,648.8882312000001,7907.6440219999995,0.005102346,-9999.0,4027.7,4115.8,35.03532609,13.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1426.402174,4744.346071,29253.57045,16382.838469999999,1328.3,1067.9,335.6875
RW201400000406,406,19594.25,22099.27734,1559.260872,1758.604614,6169.375,0.173781276,1.0,3815.0,3801.0,28.75,12.0,0.469500366,0.816431802,0.05265151,0.07109078,0.096685702,1734.5625,862.0032601,14645.756980000002,27568.258260000002,1232.0,1292.0,202.9375
RW201400000407,407,135164.7344,152444.8906,430.24271219999997,485.24715779999997,10275.44353,0.006634244,-9999.0,3787.0,3766.4444439999997,39.419889500000004,12.0,0.410493661,0.716063702,0.047505776,0.056920479,0.000234887,1369.451791,41860.96095,401.71542139999997,19283.56126,1407.111111,1227.444444,321.80991739999996
RW201400000408,408,6477.349609000001,7339.612305,515.4511041999999,584.0677893999999,6018.0,0.07935144200000001,1.0,3815.0,3801.0,28.0,12.0,0.469500366,0.816431802,0.05265151,0.07109078,0.005972874,1733.625,1773.2397019999999,16571.596419999998,30366.47282,1099.0,1168.0,286.5
RW201400000409,409,166605.3125,187905.0,530.3211805999999,598.1201916,7809.479784,0.006322553000000001,-9999.0,3547.166667,3500.416667,34.63342318,12.0,0.417310144,0.733015752,0.040691725,0.05082695,0.026197792999999997,1535.684636,43555.80009,24579.35475,43386.92135,1226.1,1051.4,203.1293801
RW201400000410,410,199488.9063,224992.5938,634.9929106000001,716.1736692000001,7717.221918000001,0.014468122,-9999.0,3988.7,3932.1,33.48087432,13.0,0.37473155700000005,0.673347505,0.048412144000000004,0.042920788,0.022409651000000003,1475.969863,20811.171430000002,40983.0305,25605.619469999998,1306.8,1072.6,85.86065574
RW201400000411,411,22003.67188,24816.73828,1750.9965730000001,1974.853284,5781.0,0.202142789,-9999.0,2512.0,2552.0,38.78571429,11.0,0.367568904,0.666047274,0.02600456,0.037080552,3.254994538,1618.5714289999999,41637.21767,61259.744920000005,21030.21617,1067.0,830.0,22.14285714
RW201400000412,412,111026.9375,125221.2031,353.4097184,398.5914691,5565.77628,0.000382165,-9999.0,3835.0,3679.5555560000003,29.81401617,11.0,0.47557757700000003,0.811227391,0.066502541,0.059186990999999994,0.0058528059999999995,1592.946092,32315.270539999998,26923.355710000003,3545.044782,1097.7,861.5,221.9137466
RW201400000413,413,148176.7969,167701.7656,471.66139360000005,533.8112992,12091.456040000001,0.039599382,-9999.0,4310.3,4335.4,38.45730028,14.0,-9999.0,-9999.0,-9999.0,-9999.0,0.062175321,1313.6456039999998,4995.127246,1893.0689489999997,17286.11516,1874.5555559999998,1621.0,290.46153849999996
RW201400000414,414,130770.875,147489.3125,416.25662339999997,469.47306280000004,5648.795082,0.001435511,-9999.0,4068.1,3889.2,34.38797814,10.0,0.474008162,0.81146776,0.081033754,0.069382215,0.026058805,1571.3469949999999,19485.17023,31140.69768,14834.25435,1148.888889,899.7777777999999,138.6065574
RW201400000415,415,165204.1875,186324.7344,525.8612612,593.09005,7229.720109000001,0.009099601,-9999.0,3560.2,3482.1,31.87533875,13.0,0.40524711,0.72180498,0.037771327,0.044313702999999996,0.008676185999999999,1578.5516300000002,45223.26332,40020.02103,39567.14139,1186.8,992.4,187.4836957
RW201400000416,416,204678.2188,232960.0625,651.5110053,741.5349097999999,9862.105120999999,0.037275552,-9999.0,3530.4,3563.7,35.81182796,14.0,-9999.0,-9999.0,-9999.0,-9999.0,0.005157282,1409.8113210000001,4931.67678,2177.7042899999997,5087.586829,1580.6,1323.0,243.07547169999998
RW201400000417,417,55141.11719,62190.63672,4387.990684,4948.973624,6389.066667,0.19158323,-9999.0,3579.0,3694.0,46.875,11.0,0.405409523,0.718073645,0.031905729,0.042305969000000006,2.223163999,1594.2,41552.350589999995,55006.02108,32177.61439,1161.0,917.0,11.2
RW201400000418,418,140563.8281,158534.2344,447.4285612,504.6301411,8353.897297,0.0053986730000000005,-9999.0,1201.111111,1189.666667,33.79411765,14.0,0.341433035,0.649190615,0.033570176,0.048630227000000005,0.018308607,1529.405405,11694.23149,7757.154229000001,37.31068257,1286.666667,1125.222222,153.98378380000003
RW201400000419,419,112461.8438,126839.5313,357.977167,403.74276769999994,6254.359459,0.012202191999999999,-9999.0,3785.5,3739.7,34.24054054,11.0,0.41742379399999996,0.737968702,0.03798928,0.058309890999999996,0.039805522,1615.8108109999998,28936.39773,51725.02856,28329.12425,1099.9,869.1,104.73783780000001
RW201400000420,420,78843.07031,88922.77344,250.9652874,283.0499789,5986.382514,0.024356744,-9999.0,3702.666667,3659.666667,30.19125683,11.0,0.418673079,0.738918053,0.047808477,0.083261958,0.050917274000000005,1620.319672,25788.57061,60110.14295,22537.90648,1080.777778,816.4444444000001,102.442623
RW201400000421,421,66552.90625,75061.375,211.8444801,238.9277773,5731.211957,0.012878477,-9999.0,3118.5,3012.416667,26.09809264,10.0,0.5052469239999999,0.8582405320000001,0.06944149299999999,0.042666245,0.001754793,1568.288043,18619.01626,13682.652280000002,3341.946282,1027.4545449999998,817.0,186.68206519999998
RW201400000422,422,135020.0938,152281.7813,429.78230690000004,484.7279647,10554.472829999999,0.006681368000000001,-9999.0,3802.4,3784.8,38.68292683,13.0,0.410493661,0.716063702,0.047505776,0.056920479,0.0,1351.763587,41573.11036,993.6007917000002,19373.77916,1432.5,1243.9,365.5434783
RW201400000423,423,28172.10742,31791.45313,2241.865077,2529.883457,8180.642856999999,0.33655111600000004,-9999.0,3319.0,3331.0,53.21428571,14.0,0.260721876,0.534212925,0.01880325,0.037936736,0.334887759,1542.214286,1429.6853939999999,9722.941471,3396.24587,1197.0,1028.0,135.5
RW201400000424,424,91210.51563,102871.3438,7258.3022120000005,8186.2414340000005,5933.214286,0.676086573,-9999.0,2513.0,2598.0,59.0,11.0,0.254722844,0.507291905,0.017567232,0.025740204,17.62504725,1626.714286,44737.34383,60292.71815,29381.081060000004,1084.0,872.0,7.428571429
RW201400000425,425,107465.3438,121725.5313,342.0728135,387.46440010000003,7061.650273,0.001687074,-9999.0,3838.9090909999995,3818.0,32.84340659,12.0,0.42921750799999997,0.7518121109999999,0.06331991299999999,0.112332744,0.001112063,1596.021858,6217.090397999999,54171.23647,11696.33368,1207.7,1046.4,318.5273224
RW201400000426,426,15720.68848,17730.50195,1251.0126400000001,1410.9485140000002,8673.357143000001,0.026929428,-9999.0,3798.0,3777.0,49.0,14.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0070444819999999995,1474.357143,8210.46982,4825.260863,4753.705371,1457.0,1277.0,106.92857140000001
RW201400000427,427,197277.6719,222498.6563,627.9543328999999,708.2352196,9930.725067,0.013714126,-9999.0,4093.416667,4068.916667,37.77837838,13.0,0.375854818,0.67272499,0.045766634,0.050351727,0.004415161,1396.7708890000001,33092.1388,14847.924309999999,30940.76314,1470.4,1264.9,174.10512130000004
RW201400000428,428,158724.5938,179016.7656,505.2360739,569.8280628,7367.483515999999,0.009174809,1.0,3606.7,3507.7,32.354395600000004,11.0,0.40957162700000005,0.721430855,0.07331312400000001,0.068370447,0.11380900699999999,1560.4038460000002,10512.03126,43554.66951,30872.162539999998,1291.777778,1129.111111,316.4328767
RW201400000429,429,132438.4375,149370.0625,421.5646397,475.4596759,7251.243168999999,0.003804767,-9999.0,3713.4,3718.3,31.56830601,12.0,0.43332134299999997,0.756497912,0.056753639,0.099695571,0.048436747,1572.661202,11338.572259999999,48906.04285,15627.899169999999,1160.9,992.3,183.19125680000002
RW201400000430,430,262746.4375,296337.2813,836.3478862000001,943.2708627999999,9325.799451,0.032174717,-9999.0,2979.4,2920.6,33.85031847,14.0,0.31379373899999996,0.611256872,0.038405735,0.062464051,0.109856951,1467.6785710000001,11300.934220000001,6227.915849,5472.001607,1320.1,1144.9,154.1428571
RW201400000431,431,161860.0,182553.0156,515.2163818,581.0842962,7973.804945,0.006500105999999999,-9999.0,3735.3,3672.0,34.65934066,13.0,0.382511615,0.689711645,0.046481508,0.046127250999999994,0.030217242000000002,1515.725275,28256.118189999997,40329.73033,22941.696780000002,1313.1,1076.4,242.3846154
RW201400000432,432,120493.2266,135897.7031,383.5418524,432.57582410000003,11447.869209999999,0.004494747,1.0,3867.9090909999995,3897.5454549999995,31.885245899999997,13.0,-9999.0,-9999.0,-9999.0,-9999.0,0.034837585,1316.435967,26093.977769999998,6293.783201,34681.82688,1527.75,1441.75,422.41144410000004
RW201400000433,433,84649.48438,95471.50781,269.4476774,303.8952478,5477.307065,0.0028477240000000003,-9999.0,3650.7,3548.8,31.55284553,11.0,0.424587097,0.7375306640000001,0.08406112,0.038055501,0.002841715,1616.7309779999998,37747.66053,20463.32824,25187.178640000002,976.4545455,786.0909091,235.4103261
RW201400000434,434,225871.4531,254748.0313,718.9711652999999,810.8881685,7785.3911849999995,0.014235196,-9999.0,3521.636364,3485.2727270000005,31.46978022,12.0,0.426379165,0.7465259809999999,0.040513862000000005,0.055034973,0.098363306,1521.787879,31506.32588,29435.46864,34707.804710000004,1178.7,1010.7,144.63636359999998
RW201400000435,435,169359.875,191011.7188,539.0892253999999,608.0091847,7620.104109999999,0.0077135630000000005,-9999.0,3931.5,3818.7,33.51506849,13.0,0.38387128,0.687102654,0.043901876,0.041906321,0.020184618999999997,1495.030137,27513.162999999997,46302.39241,29946.285410000004,1274.888889,1056.888889,121.6931507
RW201400000436,436,98752.78125,111377.8516,314.33986560000005,354.52671269999996,5753.380822,0.027512696,-9999.0,3535.333333,3472.5,30.72054795,11.0,0.436112538,0.761233327,0.046142749000000004,0.07273774599999999,0.056911391,1620.391781,31546.48709,61816.2274,14223.452130000001,1066.333333,811.1666667000001,128.75616440000002
RW201400000437,437,4714.767578,5317.527344,375.1892828,423.15538089999995,5976.733333,0.026864812000000002,-9999.0,3371.0,3226.0,21.86666667,11.0,0.414130619,0.73110523,0.052918415999999996,0.094474711,0.143343449,1606.0,23671.029459999998,65820.09254,17867.24354,1009.0,747.0,85.93333333
RW201400000438,438,31930.32422,36012.46094,2540.934467,2865.780586,8627.571429000001,0.376191099,-9999.0,3926.0,3878.0,62.85714286,13.0,-9999.0,-9999.0,-9999.0,-9999.0,2.013706997,1499.785714,12128.54083,8400.231008,7840.0824760000005,1526.0,1364.0,81.28571429
RW201400000439,439,143638.625,162002.125,457.2159438,515.6687797000001,5649.084468999999,0.0046714090000000005,-9999.0,3576.222222,3426.111111,28.55040872,11.0,0.45742181600000004,0.78309659,0.057862937,0.045295141,0.117639801,1586.9700269999998,45097.24365,31544.192989999996,16472.03429,1029.4,852.7,93.09809264
RW201400000440,440,170169.7188,191925.0938,541.6670382,610.9165476,7187.040761,0.004543789,-9999.0,3665.6,3648.6,35.24184783,12.0,0.420352726,0.742206868,0.038053772,0.050053524,0.012007803000000001,1566.932065,33793.55485,37013.74311,35641.26429,1136.555556,938.6666667000002,155.0217391
RW201400000441,441,147379.5625,166221.3281,469.1237177,529.0989202999999,6903.740437,0.007013356,-9999.0,3915.6,3747.6,36.27520436,11.0,0.38612402799999995,0.686804161,0.049317266,0.041876606000000004,0.01344728,1533.650273,32826.55925,55596.897529999995,40383.81468,1201.5,1016.3,97.38964578
RW201400000442,442,139033.5156,156808.2813,442.55742530000003,499.1362617,9145.144772,0.007667435,-9999.0,3054.555556,3042.0,35.69345238,13.0,0.396439669,0.704809433,0.04383496,0.050600737,0.06221209,1464.9195710000001,27431.62611,8395.445179,5105.364772,1297.666667,1154.0,182.3512064
RW201400000443,443,49689.61328,56042.1875,3954.1737869999997,4459.695581,5998.928571,0.464977411,-9999.0,3053.0,3137.0,43.13333333,11.0,0.291371082,0.561258674,0.018759467,0.030347882000000003,4.918458557,1602.714286,40033.4197,63077.09725,23154.007840000002,1067.0,830.0,17.57142857
RW201400000444,444,221554.75,249879.4531,705.2306725999999,795.3910028,13913.0,0.145195677,-9999.0,3536.5,3558.2,35.98102981,14.0,-9999.0,-9999.0,-9999.0,-9999.0,0.037412178,1227.7018970000001,10336.81947,3345.488435,26805.70319,1694.1,1478.8,285.96747969999996
RW201400000445,445,140433.6875,158387.4688,447.0143108,504.1629717,7760.032787,0.009021152,-9999.0,3673.333333,3599.166667,33.32240437,13.0,0.393412484,0.705744268,0.042690545,0.045153856,0.01571993,1538.554645,33874.879960000006,41627.8856,27673.880139999997,1283.0,1054.6,251.64480869999997
RW201400000446,446,135671.9219,153016.9063,431.8571402,487.0679403,7928.383151999999,0.003941288,-9999.0,3707.2,3617.6,30.80327869,12.0,0.43479260799999997,0.751956795,0.047452985999999996,0.06633895599999999,0.008964620999999999,1519.141304,32896.27375,29319.351639999997,37001.10239,1207.7,1085.7,128.7554348
RW201400000447,447,12864.06055,14508.66895,1023.689412,1154.563191,9977.5,0.022452755,-9999.0,3908.0,3881.0,43.0,14.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1411.4375,7026.160979,3663.730435,12988.91372,1526.0,1364.0,217.4375
RW201400000448,448,152343.7656,171820.1875,484.9252669,546.9206432999999,7652.811475,0.008007616,-9999.0,3693.6,3587.1,32.51912568,13.0,0.39313376899999997,0.702846066,0.040419464,0.042668267999999995,0.021347956,1514.398907,32860.77751,48520.162860000004,31340.638010000002,1262.777778,1053.333333,182.16666669999998
RW201400000449,449,212531.5469,239702.6875,676.508925,762.9973517999999,8859.40327,0.01239207,-9999.0,3994.7,3939.1,41.42234332,13.0,0.371531894,0.668756197,0.047349527,0.05060252,0.003281707,1486.089918,33011.175039999995,21535.58517,27536.63067,1448.0,1244.0,122.9455041
RW201400000450,450,113320.4609,128142.0313,360.71023010000005,407.888754,13819.85635,0.120377151,-9999.0,3965.111111,3985.5555560000003,33.89226519,14.0,-9999.0,-9999.0,-9999.0,-9999.0,0.014863788000000001,1265.005525,2683.600533,1809.3426309999998,23187.98254,1742.7777780000001,1510.333333,455.5911602
RW201400000451,451,145380.7031,163966.9219,462.7611506,521.9229224999999,10398.964670000001,0.010920105,1.0,4174.5,4147.4,26.15531335,12.0,0.451382089,0.791830041,0.040615068,0.044214395,0.016561459,1440.4456519999999,10803.136690000001,1870.769368,11540.92188,1472.666667,1543.5,386.25
RW201400000452,452,111008.4531,125200.3516,353.3508807,398.52509669999995,7932.069892,0.009564280999999999,-9999.0,2123.8,2103.7,35.28512397,13.0,0.396145669,0.7077896640000001,0.0418404,0.048113797,0.18234891,1550.782258,21798.85825,13746.3694,421.5467871999999,1241.5,1117.5,121.5188172
RW201400000453,453,205473.5781,231742.375,654.0427126000001,737.6588901,7212.7868849999995,0.049385185,-9999.0,4088.9,4016.7,38.61748634,11.0,0.37921258700000005,0.676205567,0.058223772,0.040976265,0.097370228,1485.04918,23351.51334,49271.392210000005,35292.95472,1269.7,1058.7,89.61748634
RW201400000454,454,6138.104492,6922.831543000001,488.4548356000001,550.9014301,5529.642857,0.000957941,-9999.0,3953.0,3900.0,23.28571429,11.0,0.38263992700000005,0.680689049,0.093605295,0.044252489000000006,0.011973801999999999,1637.5,22648.28104,33680.65208,37725.696260000004,1025.0,869.0,184.0714286
RW201400000455,455,5932.807617,6691.288086,472.11782930000004,532.4757873,9388.466667,0.006584756,-9999.0,2051.0,2072.0,25.66666667,13.0,0.44306975299999996,0.773297942,0.034197847999999996,0.036163013,0.41110016899999996,1483.733333,10497.35957,4056.9435770000005,2982.764412,1346.0,1402.0,164.2666667
RW201400000456,456,5573.247559,6285.760742,443.504949,500.2049466,7496.3125,0.005403486,-9999.0,3554.0,3432.0,32.5,13.0,0.40485959200000005,0.718587165,0.033932772,0.040529989,0.12919488099999998,1512.5625,41052.015360000005,50306.77741,40079.58441,1183.0,1002.0,217.5625
RW201400000457,457,9955.34082,11228.08398,792.2208508,893.5025333999998,7446.666667,0.00929112,-9999.0,4185.0,4069.0,33.13333333,13.0,-9999.0,-9999.0,-9999.0,-9999.0,0.03350109,1507.533333,20691.546459999998,42034.97205,27080.5485,1268.0,1052.0,163.1333333
RW201400000458,458,66183.8125,74645.09375,210.6696182,237.602713,5571.027473,0.026184361,-9999.0,3171.2,2953.3,23.28296703,11.0,0.42220447899999997,0.7427176609999999,0.08108288,0.125189551,0.018108763,1614.2417580000001,13328.91526,60132.06642,9877.334307,988.7272727,752.9090909,149.0879121
RW201400000459,459,115742.8438,130540.0156,368.42091439999996,415.5217751,5751.216216,0.0042210979999999995,-9999.0,3862.8,3632.6,32.32702703,11.0,0.462972214,0.7940357020000001,0.050408137,0.051244775,0.030903674,1584.47027,39961.871269999996,41035.83986,11162.181359999999,1060.5,859.7,165.6135135
RW201400000460,460,55791.16797,62923.796879999994,4439.720082,5007.316656,6528.875,0.203552802,-9999.0,3579.0,3694.0,41.75,11.0,0.419644498,0.739190242,0.034100901,0.046256404,2.648165999,1579.5625,40745.81825,55370.61584,31303.008469999997,1161.0,917.0,18.6875
RW201400000461,461,192974.75,217645.6563,15356.442680000002,17319.69102,6014.375,0.772469203,-9999.0,2513.0,2598.0,57.75,11.0,0.254722844,0.507291905,0.017567232,0.025740204,20.578007,1619.3125,42450.15281,58763.9277,29112.25869,1097.0,870.0,5.375
RW201400000462,462,5529.59668,6236.52832,440.0313225,496.28715489999996,7313.333333,0.005589596,-9999.0,3742.0,3663.0,36.8,12.0,0.435807802,0.760709429,0.061305173,0.08353813,0.034153696000000004,1592.6,8413.35805,48820.94027,19101.6452,1326.0,1145.0,509.2
RW201400000463,463,116972.1953,131926.5313,372.3340617,419.9351916,9808.284931999999,0.0031378509999999997,-9999.0,3740.25,3739.5,34.26027397,13.0,0.43726565799999995,0.753596015,0.043878598,0.051776298,0.002352219,1407.769863,30863.908260000004,15975.7977,16457.25715,1349.1,1261.1,283.7205479
RW201400000464,464,14280.482419999998,16106.173830000002,1136.404683,1281.68859,6079.857143,0.35510999,-9999.0,3428.0,3397.0,61.64285714,11.0,0.396388316,0.703388199,0.031769648,0.040838793,3.029025214,1622.9285710000001,48028.98274,58851.52065,33638.976539999996,1084.0,872.0,16.35714286
RW201400000465,465,122825.9766,138528.6875,390.96722630000005,440.9505075,8370.013514,0.007037371999999999,-9999.0,3676.333333,3590.0,33.58265583,12.0,0.4349469,0.749678637,0.048441964000000004,0.059967782000000004,0.00791952,1501.9810810000001,42712.55184,13972.2079,24416.56185,1291.916667,1153.666667,142.39729730000002
RW201400000466,466,38758.17188,43713.21875,123.37109280000001,139.1434969,5670.0653950000005,0.006528295999999999,-9999.0,3100.636364,3038.272727,27.74114441,11.0,0.475997669,0.8155097240000001,0.070923947,0.039751519,0.005555119,1592.487738,16287.44404,2789.7715129999997,6443.739105,998.2,800.0,227.3487738
RW201400000467,467,128958.4688,145445.1875,410.48755530000005,462.9664108,5685.708791,0.001755302,-9999.0,4041.9090909999995,3895.4545450000005,34.34794521,10.0,0.480316535,0.8210802759999999,0.08048927,0.066294237,0.026573059,1563.214286,20361.802190000002,30082.687189999997,18431.57664,1135.5,900.4,138.30219780000002
RW201400000468,468,143804.875,162189.625,457.7451339,516.2656107,9948.983607,0.009210624,1.0,3718.9,3724.4,34.76502732,12.0,0.454340736,0.780840698,0.04193269,0.050666493,0.11492432400000001,1386.513661,31445.9004,13920.3025,39732.82395,1423.818182,1329.090909,361.0846995
RW201400000469,469,61563.82031,69434.46094,4899.093159,5525.41884,7961.4285709999995,0.37680006,-9999.0,1907.0,1931.0,55.14285714,14.0,0.260721876,0.534212925,0.01880325,0.037936736,1.812216923,1551.5,2463.204745,11905.95285,1679.7590699999998,1197.0,1028.0,114.42857140000001
RW201400000470,470,2918.852783,3292.013916,232.27492430000004,261.9701437,9152.6,0.008266085,1.0,3671.0,3641.0,29.0,11.0,0.45302269100000003,0.777897251,0.046056312,0.043178692000000005,0.08644523800000001,1453.733333,13117.14409,14924.783630000002,61547.06834,1359.0,1282.0,133.53333329999998
RW201400000471,471,142490.875,160707.6406,453.562542,511.5483079,7883.075676,0.004789821,-9999.0,3673.666667,3623.5,35.54742547,12.0,0.446247799,0.7685274390000001,0.053316299000000004,0.060572573,0.034063825,1512.840541,28561.972139999998,32467.894360000002,34024.23943,1237.9,1147.8,132.6810811
RW201400000472,472,74655.79688,84200.1875,237.6367821,268.017521,5783.459016,0.0014166139999999999,-9999.0,3574.2,3484.1,28.90410959,10.0,0.508116485,0.863188145,0.068571998,0.048201382,0.008057218,1535.278689,15654.26755,26445.46686,13283.95105,1039.666667,844.5833332999998,175.4699454
RW201400000473,473,116196.6719,131051.8594,369.86549410000003,417.1510245,7307.024523,0.004917693,-9999.0,3788.9090909999995,3771.4545450000005,34.44565217,12.0,0.432529833,0.7558963679999999,0.064152424,0.100766317,0.005002472,1581.972752,11452.5089,48964.66287,16960.41513,1262.4,1102.6,345.2370572
RW201400000474,474,8037.491211,9065.044922,639.6032281,721.3733543,7377.285714,0.010936315,-9999.0,3569.0,3566.0,40.42857143,12.0,0.430526225,0.755875737,0.036043264,0.048642073,0.036694314,1556.9285710000001,33834.62957,33956.22939,36145.346789999996,1182.0,1002.0,41.0
RW201400000475,475,189834.3125,214114.875,604.2613841,681.5488149,14251.85095,0.082249321,-9999.0,3601.2,3639.1,37.15945946,13.0,-9999.0,-9999.0,-9999.0,-9999.0,0.034369002,1221.344173,7835.948348000001,480.37886519999995,24040.39828,1737.3333329999998,1502.916667,309.2195122
